0,1,2,3,4,5,6,7,8,9
286,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1288, ""top"": 661, ""right"": 1525, ""bottom"": 1075}, ""score"": 0.9993884563446045}, {""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 710, ""right"": 1339, ""bottom"": 1074}, ""score"": 0.9992632269859314}, {""class_id"": 0, ""bounding_box"": {""left"": 964, ""top"": 344, ""right"": 1022, ""bottom"": 562}, ""score"": 0.9978017210960388}, {""class_id"": 0, ""bounding_box"": {""left"": 693, ""top"": 486, ""right"": 889, ""bottom"": 842}, ""score"": 0.9974552989006042}, {""class_id"": 0, ""bounding_box"": {""left"": 1480, ""top"": 289, ""right"": 1613, ""bottom"": 496}, ""score"": 0.9707654118537903}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 340, ""right"": 652, ""bottom"": 527}, ""score"": 0.968733012676239}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 422, ""right"": 1919, ""bottom"": 770}, ""score"": 0.9525002837181091}]}}"
287,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1288, ""top"": 661, ""right"": 1525, ""bottom"": 1075}, ""score"": 0.9993777275085449}, {""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 710, ""right"": 1339, ""bottom"": 1074}, ""score"": 0.999256432056427}, {""class_id"": 0, ""bounding_box"": {""left"": 693, ""top"": 486, ""right"": 889, ""bottom"": 842}, ""score"": 0.9974135756492615}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 342, ""right"": 1022, ""bottom"": 561}, ""score"": 0.9960522651672363}, {""class_id"": 0, ""bounding_box"": {""left"": 1480, ""top"": 289, ""right"": 1613, ""bottom"": 496}, ""score"": 0.9696332812309265}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 340, ""right"": 652, ""bottom"": 527}, ""score"": 0.9659423828125}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 421, ""right"": 1919, ""bottom"": 770}, ""score"": 0.9526944756507874}]}}"
288,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 663, ""right"": 1511, ""bottom"": 1073}, ""score"": 0.9994245767593384}, {""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 711, ""right"": 1343, ""bottom"": 1074}, ""score"": 0.9994142055511475}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 493, ""right"": 871, ""bottom"": 826}, ""score"": 0.9959738850593567}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 344, ""right"": 1024, ""bottom"": 566}, ""score"": 0.995873749256134}, {""class_id"": 0, ""bounding_box"": {""left"": 1480, ""top"": 290, ""right"": 1609, ""bottom"": 496}, ""score"": 0.9682028293609619}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 652, ""bottom"": 525}, ""score"": 0.965848445892334}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 415, ""right"": 1919, ""bottom"": 771}, ""score"": 0.9616432189941406}, {""class_id"": 0, ""bounding_box"": {""left"": 1275, ""top"": 290, ""right"": 1341, ""bottom"": 501}, ""score"": 0.898094892501831}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 318, ""right"": 784, ""bottom"": 502}, ""score"": 0.6207168102264404}]}}"
289,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 663, ""right"": 1510, ""bottom"": 1073}, ""score"": 0.999439537525177}, {""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 711, ""right"": 1343, ""bottom"": 1074}, ""score"": 0.9994164705276489}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 493, ""right"": 872, ""bottom"": 826}, ""score"": 0.99607253074646}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 344, ""right"": 1024, ""bottom"": 566}, ""score"": 0.9959744811058044}, {""class_id"": 0, ""bounding_box"": {""left"": 1480, ""top"": 290, ""right"": 1609, ""bottom"": 496}, ""score"": 0.9681444764137268}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 652, ""bottom"": 525}, ""score"": 0.9658074975013733}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 415, ""right"": 1919, ""bottom"": 771}, ""score"": 0.9626102447509766}, {""class_id"": 0, ""bounding_box"": {""left"": 1275, ""top"": 290, ""right"": 1341, ""bottom"": 501}, ""score"": 0.8982757925987244}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 318, ""right"": 784, ""bottom"": 501}, ""score"": 0.6262989640235901}, {""class_id"": 0, ""bounding_box"": {""left"": 1463, ""top"": 287, ""right"": 1765, ""bottom"": 503}, ""score"": 0.5168517827987671}]}}"
290,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 663, ""right"": 1510, ""bottom"": 1073}, ""score"": 0.9994356036186218}, {""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 711, ""right"": 1343, ""bottom"": 1074}, ""score"": 0.999414324760437}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 493, ""right"": 871, ""bottom"": 826}, ""score"": 0.9962853193283081}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 345, ""right"": 1024, ""bottom"": 566}, ""score"": 0.9960305094718933}, {""class_id"": 0, ""bounding_box"": {""left"": 1480, ""top"": 290, ""right"": 1609, ""bottom"": 496}, ""score"": 0.9670361280441284}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 652, ""bottom"": 525}, ""score"": 0.9639517664909363}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 415, ""right"": 1919, ""bottom"": 771}, ""score"": 0.9623804092407227}, {""class_id"": 0, ""bounding_box"": {""left"": 1275, ""top"": 290, ""right"": 1341, ""bottom"": 501}, ""score"": 0.8985664248466492}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 318, ""right"": 784, ""bottom"": 503}, ""score"": 0.6289542317390442}, {""class_id"": 0, ""bounding_box"": {""left"": 1462, ""top"": 287, ""right"": 1766, ""bottom"": 503}, ""score"": 0.5256781578063965}]}}"
291,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 663, ""right"": 1510, ""bottom"": 1073}, ""score"": 0.999428927898407}, {""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 711, ""right"": 1343, ""bottom"": 1074}, ""score"": 0.9994128942489624}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 493, ""right"": 872, ""bottom"": 826}, ""score"": 0.9960965514183044}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 344, ""right"": 1024, ""bottom"": 566}, ""score"": 0.9958640336990356}, {""class_id"": 0, ""bounding_box"": {""left"": 1480, ""top"": 290, ""right"": 1610, ""bottom"": 496}, ""score"": 0.9649359583854675}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 415, ""right"": 1919, ""bottom"": 771}, ""score"": 0.9627351760864258}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 652, ""bottom"": 525}, ""score"": 0.9622262716293335}, {""class_id"": 0, ""bounding_box"": {""left"": 1275, ""top"": 290, ""right"": 1341, ""bottom"": 501}, ""score"": 0.8992502093315125}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 318, ""right"": 784, ""bottom"": 504}, ""score"": 0.6175204515457153}]}}"
292,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1127, ""top"": 717, ""right"": 1349, ""bottom"": 1074}, ""score"": 0.9991668462753296}, {""class_id"": 0, ""bounding_box"": {""left"": 747, ""top"": 489, ""right"": 854, ""bottom"": 823}, ""score"": 0.9973721504211426}, {""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 658, ""right"": 1492, ""bottom"": 1073}, ""score"": 0.9966357350349426}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 350, ""right"": 1025, ""bottom"": 564}, ""score"": 0.995223343372345}, {""class_id"": 0, ""bounding_box"": {""left"": 579, ""top"": 337, ""right"": 650, ""bottom"": 527}, ""score"": 0.990689754486084}, {""class_id"": 0, ""bounding_box"": {""left"": 1484, ""top"": 285, ""right"": 1597, ""bottom"": 498}, ""score"": 0.9828014969825745}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 417, ""right"": 1918, ""bottom"": 769}, ""score"": 0.9575957655906677}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 283, ""right"": 1345, ""bottom"": 498}, ""score"": 0.9254812002182007}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 322, ""right"": 783, ""bottom"": 546}, ""score"": 0.7914677858352661}]}}"
293,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1127, ""top"": 717, ""right"": 1349, ""bottom"": 1074}, ""score"": 0.9991672039031982}, {""class_id"": 0, ""bounding_box"": {""left"": 747, ""top"": 489, ""right"": 854, ""bottom"": 823}, ""score"": 0.9973700046539307}, {""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 658, ""right"": 1492, ""bottom"": 1073}, ""score"": 0.9966347813606262}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 350, ""right"": 1025, ""bottom"": 564}, ""score"": 0.9952414035797119}, {""class_id"": 0, ""bounding_box"": {""left"": 579, ""top"": 337, ""right"": 650, ""bottom"": 527}, ""score"": 0.9907783269882202}, {""class_id"": 0, ""bounding_box"": {""left"": 1484, ""top"": 285, ""right"": 1597, ""bottom"": 498}, ""score"": 0.9819574356079102}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 417, ""right"": 1918, ""bottom"": 769}, ""score"": 0.9569982290267944}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 283, ""right"": 1345, ""bottom"": 498}, ""score"": 0.9252286553382874}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 322, ""right"": 783, ""bottom"": 546}, ""score"": 0.7888612151145935}]}}"
294,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1127, ""top"": 717, ""right"": 1349, ""bottom"": 1074}, ""score"": 0.9991719722747803}, {""class_id"": 0, ""bounding_box"": {""left"": 747, ""top"": 489, ""right"": 854, ""bottom"": 823}, ""score"": 0.9973813891410828}, {""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 658, ""right"": 1492, ""bottom"": 1073}, ""score"": 0.9966189861297607}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 350, ""right"": 1025, ""bottom"": 564}, ""score"": 0.9954206347465515}, {""class_id"": 0, ""bounding_box"": {""left"": 579, ""top"": 337, ""right"": 650, ""bottom"": 527}, ""score"": 0.9905872941017151}, {""class_id"": 0, ""bounding_box"": {""left"": 1484, ""top"": 286, ""right"": 1597, ""bottom"": 498}, ""score"": 0.9813311696052551}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 417, ""right"": 1918, ""bottom"": 769}, ""score"": 0.958104133605957}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 283, ""right"": 1345, ""bottom"": 498}, ""score"": 0.9253156185150146}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 322, ""right"": 783, ""bottom"": 547}, ""score"": 0.7851179242134094}]}}"
295,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1127, ""top"": 717, ""right"": 1349, ""bottom"": 1074}, ""score"": 0.9991577863693237}, {""class_id"": 0, ""bounding_box"": {""left"": 747, ""top"": 489, ""right"": 854, ""bottom"": 823}, ""score"": 0.9971567392349243}, {""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 658, ""right"": 1492, ""bottom"": 1073}, ""score"": 0.9965927004814148}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 350, ""right"": 1026, ""bottom"": 564}, ""score"": 0.9951543807983398}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 651, ""bottom"": 527}, ""score"": 0.9902017712593079}, {""class_id"": 0, ""bounding_box"": {""left"": 1484, ""top"": 286, ""right"": 1597, ""bottom"": 498}, ""score"": 0.979830265045166}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 418, ""right"": 1918, ""bottom"": 769}, ""score"": 0.9566763639450073}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 283, ""right"": 1345, ""bottom"": 498}, ""score"": 0.9252318143844604}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 324, ""right"": 783, ""bottom"": 543}, ""score"": 0.7792012691497803}]}}"
296,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1129, ""top"": 722, ""right"": 1355, ""bottom"": 1073}, ""score"": 0.9992824196815491}, {""class_id"": 0, ""bounding_box"": {""left"": 752, ""top"": 481, ""right"": 909, ""bottom"": 826}, ""score"": 0.9977661371231079}, {""class_id"": 0, ""bounding_box"": {""left"": 1298, ""top"": 662, ""right"": 1472, ""bottom"": 1076}, ""score"": 0.9976557493209839}, {""class_id"": 0, ""bounding_box"": {""left"": 964, ""top"": 349, ""right"": 1029, ""bottom"": 565}, ""score"": 0.9969160556793213}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 442, ""right"": 1919, ""bottom"": 768}, ""score"": 0.9900514483451843}, {""class_id"": 0, ""bounding_box"": {""left"": 579, ""top"": 338, ""right"": 651, ""bottom"": 527}, ""score"": 0.9874705672264099}, {""class_id"": 0, ""bounding_box"": {""left"": 1486, ""top"": 287, ""right"": 1597, ""bottom"": 498}, ""score"": 0.9846760630607605}, {""class_id"": 0, ""bounding_box"": {""left"": 1278, ""top"": 286, ""right"": 1342, ""bottom"": 507}, ""score"": 0.9532721638679504}, {""class_id"": 0, ""bounding_box"": {""left"": 730, ""top"": 321, ""right"": 782, ""bottom"": 590}, ""score"": 0.7453382015228271}]}}"
297,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1129, ""top"": 722, ""right"": 1355, ""bottom"": 1073}, ""score"": 0.9992823004722595}, {""class_id"": 0, ""bounding_box"": {""left"": 752, ""top"": 481, ""right"": 909, ""bottom"": 826}, ""score"": 0.9978606104850769}, {""class_id"": 0, ""bounding_box"": {""left"": 1298, ""top"": 662, ""right"": 1472, ""bottom"": 1076}, ""score"": 0.9976531863212585}, {""class_id"": 0, ""bounding_box"": {""left"": 964, ""top"": 349, ""right"": 1029, ""bottom"": 565}, ""score"": 0.9969890713691711}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 442, ""right"": 1919, ""bottom"": 768}, ""score"": 0.9900199174880981}, {""class_id"": 0, ""bounding_box"": {""left"": 579, ""top"": 338, ""right"": 651, ""bottom"": 527}, ""score"": 0.9872874021530151}, {""class_id"": 0, ""bounding_box"": {""left"": 1486, ""top"": 287, ""right"": 1597, ""bottom"": 498}, ""score"": 0.9847686290740967}, {""class_id"": 0, ""bounding_box"": {""left"": 1278, ""top"": 286, ""right"": 1342, ""bottom"": 507}, ""score"": 0.9528830647468567}, {""class_id"": 0, ""bounding_box"": {""left"": 730, ""top"": 321, ""right"": 782, ""bottom"": 590}, ""score"": 0.7302942276000977}]}}"
298,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1127, ""top"": 722, ""right"": 1355, ""bottom"": 1073}, ""score"": 0.9991625547409058}, {""class_id"": 0, ""bounding_box"": {""left"": 752, ""top"": 481, ""right"": 909, ""bottom"": 826}, ""score"": 0.9979560375213623}, {""class_id"": 0, ""bounding_box"": {""left"": 1299, ""top"": 662, ""right"": 1472, ""bottom"": 1076}, ""score"": 0.9977390766143799}, {""class_id"": 0, ""bounding_box"": {""left"": 964, ""top"": 349, ""right"": 1029, ""bottom"": 565}, ""score"": 0.9971000552177429}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 442, ""right"": 1919, ""bottom"": 768}, ""score"": 0.98985356092453}, {""class_id"": 0, ""bounding_box"": {""left"": 1486, ""top"": 287, ""right"": 1597, ""bottom"": 498}, ""score"": 0.9845912456512451}, {""class_id"": 0, ""bounding_box"": {""left"": 579, ""top"": 338, ""right"": 651, ""bottom"": 527}, ""score"": 0.983691930770874}, {""class_id"": 0, ""bounding_box"": {""left"": 1278, ""top"": 286, ""right"": 1342, ""bottom"": 507}, ""score"": 0.9526536464691162}, {""class_id"": 0, ""bounding_box"": {""left"": 729, ""top"": 322, ""right"": 781, ""bottom"": 580}, ""score"": 0.7174372673034668}]}}"
299,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1130, ""top"": 722, ""right"": 1358, ""bottom"": 1074}, ""score"": 0.9992374181747437}, {""class_id"": 0, ""bounding_box"": {""left"": 1307, ""top"": 665, ""right"": 1467, ""bottom"": 1078}, ""score"": 0.9982596039772034}, {""class_id"": 0, ""bounding_box"": {""left"": 749, ""top"": 480, ""right"": 941, ""bottom"": 840}, ""score"": 0.9970995187759399}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 347, ""right"": 1029, ""bottom"": 573}, ""score"": 0.9964157342910767}, {""class_id"": 0, ""bounding_box"": {""left"": 1486, ""top"": 286, ""right"": 1598, ""bottom"": 498}, ""score"": 0.984067440032959}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 338, ""right"": 652, ""bottom"": 525}, ""score"": 0.9794232249259949}, {""class_id"": 0, ""bounding_box"": {""left"": 1701, ""top"": 428, ""right"": 1920, ""bottom"": 772}, ""score"": 0.9529646039009094}, {""class_id"": 0, ""bounding_box"": {""left"": 730, ""top"": 322, ""right"": 785, ""bottom"": 597}, ""score"": 0.8320758938789368}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 282, ""right"": 1351, ""bottom"": 502}, ""score"": 0.7667485475540161}, {""class_id"": 0, ""bounding_box"": {""left"": 1496, ""top"": 296, ""right"": 1793, ""bottom"": 499}, ""score"": 0.5313844680786133}]}}"
300,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1130, ""top"": 722, ""right"": 1358, ""bottom"": 1074}, ""score"": 0.999235987663269}, {""class_id"": 0, ""bounding_box"": {""left"": 1307, ""top"": 665, ""right"": 1467, ""bottom"": 1078}, ""score"": 0.9982505440711975}, {""class_id"": 0, ""bounding_box"": {""left"": 749, ""top"": 480, ""right"": 941, ""bottom"": 840}, ""score"": 0.9970542192459106}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 347, ""right"": 1029, ""bottom"": 573}, ""score"": 0.9964236617088318}, {""class_id"": 0, ""bounding_box"": {""left"": 1486, ""top"": 286, ""right"": 1598, ""bottom"": 497}, ""score"": 0.9836722016334534}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 338, ""right"": 652, ""bottom"": 525}, ""score"": 0.9787679314613342}, {""class_id"": 0, ""bounding_box"": {""left"": 1700, ""top"": 428, ""right"": 1920, ""bottom"": 771}, ""score"": 0.9510642290115356}, {""class_id"": 0, ""bounding_box"": {""left"": 730, ""top"": 323, ""right"": 785, ""bottom"": 603}, ""score"": 0.8418977856636047}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 282, ""right"": 1351, ""bottom"": 502}, ""score"": 0.7665561437606812}, {""class_id"": 0, ""bounding_box"": {""left"": 1496, ""top"": 297, ""right"": 1796, ""bottom"": 498}, ""score"": 0.5306667685508728}]}}"
301,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1130, ""top"": 722, ""right"": 1358, ""bottom"": 1073}, ""score"": 0.99922776222229}, {""class_id"": 0, ""bounding_box"": {""left"": 1307, ""top"": 665, ""right"": 1467, ""bottom"": 1078}, ""score"": 0.9982624650001526}, {""class_id"": 0, ""bounding_box"": {""left"": 749, ""top"": 480, ""right"": 940, ""bottom"": 840}, ""score"": 0.9970293045043945}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 347, ""right"": 1029, ""bottom"": 573}, ""score"": 0.9964807629585266}, {""class_id"": 0, ""bounding_box"": {""left"": 1486, ""top"": 286, ""right"": 1598, ""bottom"": 497}, ""score"": 0.9837045073509216}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 338, ""right"": 652, ""bottom"": 525}, ""score"": 0.9802525043487549}, {""class_id"": 0, ""bounding_box"": {""left"": 1700, ""top"": 428, ""right"": 1920, ""bottom"": 771}, ""score"": 0.9520560503005981}, {""class_id"": 0, ""bounding_box"": {""left"": 730, ""top"": 322, ""right"": 785, ""bottom"": 598}, ""score"": 0.8318042755126953}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 282, ""right"": 1351, ""bottom"": 502}, ""score"": 0.7694962024688721}, {""class_id"": 0, ""bounding_box"": {""left"": 1496, ""top"": 296, ""right"": 1795, ""bottom"": 499}, ""score"": 0.5361202359199524}]}}"
302,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1130, ""top"": 722, ""right"": 1358, ""bottom"": 1074}, ""score"": 0.9992539286613464}, {""class_id"": 0, ""bounding_box"": {""left"": 1307, ""top"": 665, ""right"": 1467, ""bottom"": 1078}, ""score"": 0.9982792139053345}, {""class_id"": 0, ""bounding_box"": {""left"": 749, ""top"": 481, ""right"": 941, ""bottom"": 840}, ""score"": 0.996960461139679}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 347, ""right"": 1029, ""bottom"": 573}, ""score"": 0.9963567852973938}, {""class_id"": 0, ""bounding_box"": {""left"": 1486, ""top"": 286, ""right"": 1598, ""bottom"": 498}, ""score"": 0.9841490387916565}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 338, ""right"": 651, ""bottom"": 525}, ""score"": 0.9800904393196106}, {""class_id"": 0, ""bounding_box"": {""left"": 1700, ""top"": 428, ""right"": 1920, ""bottom"": 771}, ""score"": 0.9498019218444824}, {""class_id"": 0, ""bounding_box"": {""left"": 730, ""top"": 321, ""right"": 784, ""bottom"": 591}, ""score"": 0.8214448690414429}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 282, ""right"": 1351, ""bottom"": 502}, ""score"": 0.7651744484901428}, {""class_id"": 0, ""bounding_box"": {""left"": 1496, ""top"": 296, ""right"": 1795, ""bottom"": 499}, ""score"": 0.5400211215019226}]}}"
303,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 731, ""right"": 1409, ""bottom"": 1076}, ""score"": 0.9990309476852417}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 472, ""right"": 940, ""bottom"": 848}, ""score"": 0.9981568455696106}, {""class_id"": 0, ""bounding_box"": {""left"": 961, ""top"": 347, ""right"": 1027, ""bottom"": 572}, ""score"": 0.9975643157958984}, {""class_id"": 0, ""bounding_box"": {""left"": 1316, ""top"": 659, ""right"": 1458, ""bottom"": 1065}, ""score"": 0.9942352175712585}, {""class_id"": 0, ""bounding_box"": {""left"": 1487, ""top"": 287, ""right"": 1598, ""bottom"": 498}, ""score"": 0.9796420335769653}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 652, ""bottom"": 524}, ""score"": 0.970641016960144}, {""class_id"": 0, ""bounding_box"": {""left"": 1271, ""top"": 277, ""right"": 1344, ""bottom"": 513}, ""score"": 0.9449576139450073}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 321, ""right"": 783, ""bottom"": 583}, ""score"": 0.9416152238845825}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 414, ""right"": 1920, ""bottom"": 767}, ""score"": 0.9349135160446167}, {""class_id"": 0, ""bounding_box"": {""left"": 1496, ""top"": 300, ""right"": 1794, ""bottom"": 498}, ""score"": 0.5792321562767029}]}}"
304,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 732, ""right"": 1410, ""bottom"": 1076}, ""score"": 0.9990341663360596}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 472, ""right"": 940, ""bottom"": 848}, ""score"": 0.9981556534767151}, {""class_id"": 0, ""bounding_box"": {""left"": 961, ""top"": 347, ""right"": 1027, ""bottom"": 572}, ""score"": 0.9975399971008301}, {""class_id"": 0, ""bounding_box"": {""left"": 1314, ""top"": 663, ""right"": 1460, ""bottom"": 997}, ""score"": 0.9942812919616699}, {""class_id"": 0, ""bounding_box"": {""left"": 1487, ""top"": 288, ""right"": 1598, ""bottom"": 498}, ""score"": 0.9790589213371277}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 652, ""bottom"": 524}, ""score"": 0.9718025326728821}, {""class_id"": 0, ""bounding_box"": {""left"": 1270, ""top"": 277, ""right"": 1344, ""bottom"": 513}, ""score"": 0.946607768535614}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 321, ""right"": 783, ""bottom"": 583}, ""score"": 0.94378262758255}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 414, ""right"": 1920, ""bottom"": 767}, ""score"": 0.9373654127120972}, {""class_id"": 0, ""bounding_box"": {""left"": 1496, ""top"": 301, ""right"": 1794, ""bottom"": 498}, ""score"": 0.5828952193260193}]}}"
305,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1126, ""top"": 732, ""right"": 1409, ""bottom"": 1076}, ""score"": 0.999026894569397}, {""class_id"": 0, ""bounding_box"": {""left"": 731, ""top"": 472, ""right"": 940, ""bottom"": 847}, ""score"": 0.9981391429901123}, {""class_id"": 0, ""bounding_box"": {""left"": 961, ""top"": 347, ""right"": 1027, ""bottom"": 572}, ""score"": 0.99757319688797}, {""class_id"": 0, ""bounding_box"": {""left"": 1316, ""top"": 659, ""right"": 1458, ""bottom"": 1066}, ""score"": 0.9942886829376221}, {""class_id"": 0, ""bounding_box"": {""left"": 1487, ""top"": 288, ""right"": 1598, ""bottom"": 498}, ""score"": 0.9786918759346008}, {""class_id"": 0, ""bounding_box"": {""left"": 580, ""top"": 339, ""right"": 652, ""bottom"": 524}, ""score"": 0.9707093238830566}, {""class_id"": 0, ""bounding_box"": {""left"": 1270, ""top"": 277, ""right"": 1344, ""bottom"": 513}, ""score"": 0.9484132528305054}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 415, ""right"": 1919, ""bottom"": 768}, ""score"": 0.9394617676734924}, {""class_id"": 0, ""bounding_box"": {""left"": 730, ""top"": 318, ""right"": 785, ""bottom"": 592}, ""score"": 0.9288135170936584}, {""class_id"": 0, ""bounding_box"": {""left"": 1496, ""top"": 301, ""right"": 1796, ""bottom"": 497}, ""score"": 0.5759776830673218}]}}"
